mots,fréquence d'apparition depuis début 2023
"['gros', 'enfant', 'nauron', 'qua', 'payer', 'pratique', 'système', 'social', 'financer', 'exploser', 'dette', 'financer', 'génération']",1
"['énergétiqueont', 'route', 'biodégradable', 'assezcontinuon', 'gouffr', 'financier', 'siaf']",1
"['continuon', 'mener', 'projet', 'répondre', 'arrêt', 'brutal', 'conséquence', 'priver', 'million', 'accès', 'lénergie', 'manqu', 'explosion', 'prix', 'vision']",1
"['perroquet', 'tver', 'nouveau', 'répèter', 'cesser', 'dautr', 'destruction', 'étape', 'vie', 'command', 'lidéologie', 'mondialiste', 'aucunement', 'coeur', 'lêtr', 'humain', 'guerre', 'lhumanité']",1
"['député', 'solidaire', 'harounbouazzi', 'accuser', 'gouvernement', 'caq', 'vouloir', 'diversion', 'dossier', 'amira', 'elghawaby', 'défaut', 'plan', 'clair', 'école', 'public', 'crise', 'hôpital', 'polqc', 'assnat']",1
"['favorable', 'dévastation', 'planèt', 'réaliser', 'projet', 'minier', 'prétendre', 'regarder', 'conférence', 'daurore', 'stépher', 'loccurrence', 'largument', 'lutécium', 'valide', 'véhicule', 'électrique', 'croi']",1
"['aide', 'carburer', 'absurde', 'réchauffemer', 'climatique', 'soutenir', 'carburer', 'terme', 'image']",1
"['volet', 'plan', 'catastrophique', 'lallemagn', 'lire', 'acheter', 'dictateur', 'règn', 'azerbaïdjan', 'qatar', 'référence', 'démocratie']",1
"['davo', '2023lirainflation', 'reduction', 'act', 'arm', 'destruction', 'massif', 'user', 'davo', 'soutient', 'energetiqu', 'billion', 'vot', 'congre', 'u', 'placer', 'user', 'tet', 'preoccupations', 'energetique', 'mondeg']",1
"['chine', 'leurope', 'bataill', 'aller', 'bataill', 'métal', 'pdg', 'groupe', 'minier', 'eramet', 'christel', 'borier', 'pdg', 'deramet', 'accompagn', 'emmanuel', 'macron', 'tourner', 'dlvritsk8nl6']",1
"['nai', 'faiblement', 'carboner', 'remplacer', 'consommation', 'fossile', 'transport', 'ex', 'défi', 'temps', 'darrêter', 'enri', 'durer']",1
"['retraite', 'progressif', 'force', 'politique', 'national', 'local', 'ruralité', 'triple', 'action', 'léducation', 'santé', 'lemploi', 'écologiquex000d', 'dépit', 'obstacle', 'mettre', 'débat', 'président', 'majorité']",1
"['unenergie', 'réseau', 'électrique', 'usinenouvellecomarticleav']",1
"['honte', 'manifester', 'coup', 'lobby', 'nucléarist', 'macho', 'raciste', 'fasciser', 'roche', 'sédimentaire', 'biomass', 'complément', 'parfaitement', 'écologique', 'féministe', 'pondérer', 'variabilité']",1
"['truc', 'gên', 'inefficienc', 'marché', 'hyperfinanciarisation', 'questce', 'entendre', 'rapport', 'inefficace', 'couppeysoubeyran', 'quils', 'allouer', 'ressoure', 'fair', 'enough']",1
"['allemand', 'poursuit', 'curieusemer', 'entendre', 'volet', 'voir', 'quils', 'arriver', 'carbone']",1
"['lallemagn', 'milliard', 'dépenser', 'lun', 'polluant', 'deurope', 'france', 'garder', 'nucléaire', 'lun', 'vertueux', 'lexempl', 'allemand', 'donne', 'tort']",1
"['discuter', 'cadre', 'gros', 'papeterie', 'vosge', 'projet', 'remplacer', 'chaudièr', 'fuel', 'lourd']",1
"['gouvernement', 'falloir', 'assurer', 'approvisionnemer', 'critiquer', 'situation', 'gouvernement', 'actuel', 'facile', 'aveu', 'faiblesse', 'choisir']",1
"['domelette', 'casser', 'œuf', 'impératif', 'zad', 'mettre', 'chemin', 'lenergiewend', 'devoir', 'impitoyablement', 'évacuer']",1
"['allemand', 'cul', 'pardessus', 'tête']",1
"['hq', 'définir', 'stratégie', 'provincial', 'lutte', 'changement', 'climatique', 'problèm', 'québec', 'nen', 'hq', 'devenir', 'fournir', 'lélectricité', 'subventionner', 'job']",1
"['lenergiewend', 'greenpeacefr', 'allemagne', 'financer', 'hsbc', 'greenwashing', 'allemand', 'soutenir', 'marinetondelier', 'cord', 'pendre', 'mauvais', 'tousser', 'leurope']",1
"['gourde', 'gouvernement', 'agnesrunacher', 'oliviagregoir', 'entendre', 'débattre', 'plateal', 'tv', 'artisan', 'pme', 'prend', 'peur', 'connai', 'incompétence']",1
"['triste', 'gouvernement', 'femme', 'ministre', 'énergétiquela', 'décadence']",1
"['dassassinat', 'réponse', 'question', 'conserver', 'nuke', 'temps', 'développemer', 'réduire', 'charbon', 'réduire', 'nuke', 'fur', 'mesure', 'développer', 'bêtis']",1
"['sûr', 'bête', 'consommateur', 'con', 'remplir', 'jerikan', 'électricité', 'coupure', 'augmentation', 'sortir', 'occupe', 'femme']",1
"['conseil', 'mckinsey', 'pilote', 'allemagne', 'catastrophe', 'geopolintelfrarticle2856h']",1
"['exact', 'mettre', 'contrôle', 'pas', 'carbone', 'numérique', 'monnayer', 'achever', 'esclavagiserle', 'wef', 'linstrument', 'totalitarism', 'macron', 'pion']",1
"['labsurdité', 'toxique', 'lallemagn', 'nom', 'faux', 'écologie', 'lützerath', 'village', 'bientôt', 'raser', 'nom', 'frontpopulairefrinternatio']",1
"['pauvre', 'continuer', 'subir', 'conséquence', 'problèm', 'quil', 'nont', 'historiquemer', 'créer', 'aujourdhui', 'jargon', 'celuilà', 'position', 'strategiqu', 'leader', 'incontesté']",1
"['lon', 'cesser', 'confondre', 'inciter', 'mathieuslamer', 'régression', 'énergie', 'fossile', 'climat', 'santé']",1
"['signe', 'réellement', 'branle', 'gouvernement', 'pétrolier', 'continuer', 'enrichir', 'activité', 'devoir', 'train', 'disparaîtr', 'lpca9mwlvmsharingtrue']",1
"['signal', 'archi', 'faux', 'enri', 'adosser', 'central', 'thermique', 'landivisiau', 'presque', 'céder', 'espagnol', 'peine', 'inaugurer', 'preuve', 'accablante', 'sacrer']",1
"['sinistre', 'conduire', 'fameux', 'connaissance', 'donner', 'détruire', 'france', 'atout', 'co2']",1
"['ider', 'sticker', 'pin', 'casquette', 'tshirt', 'co2', 'consommer', 'plante', 'recyclable', 'business', 'pseudo', 'elpisr']",1
"['différence', 'feuill', 'rout', 'réalité', 'mois', 'voir', 'année', 'projet', 'gros', 'fait', 'lallemagn', 'sest', 'gravement', 'planter', 'cherch', 'noyer', 'poisson']",1
"['minerai', 'critique', 'stratégique', 'khmer', 'vert', 'européen', 'carrière', 'mine', 'lextraction', 'souffrir', 'dépendre', 'létranger', 'mal', 'passer', 'économie', 'géologie', 'minerai']",1
"['prenez', 'chose', 'mauvais', 'sentir', 'exploitation', 'ressource', 'afrique', 'transistor', 'voiture', 'électrique', 'exaspèr', 'course', 'mp', 'fragilis', 'zone', 'exploiter']",1
"['présence', 'minerai', 'congolais', 'marché', 'mondial', 'sexpliqu', 'guerre', 'volontairement', 'économique', 'portion', 'minerai', 'congolais', 'utile', 'marché', 'mondial', 'guerre']",1
"['volontairement', 'économique', 'jusquoù', 'volonté', 'régional', 'international', 'étatique', 'priver', 'pose', 'question', 'comprendre', 'niveau', 'mondial', 'guerre', 'rdc', 'établir']",1
"['impose', 'dabandonner', 'pétrol', 'maniérer', 'arrêter', 'den', 'acheter', 'russie', 'manière']",1
"['cas', 'léter', 'tôt', 'croi', 'poser', 'question', 'lister', 'minerai', 'essentiel', 'analyser', 'lier', 'rdc', 'guerre', 'visiblement', 'redéfini', 'multiformepa', 'forcément', 'civil', 'économique']",1
"['demander', 'chatgpt', 'résumer', 'action', 'françois', 'hollande', 'mettre', 'réforme', 'majeur', 'mariage', 'loi', 'défaire', 'économique', 'attaque', 'terroriste', 'scandale', 'politique']",1
"['totalenergie', 'actionnaire', 'dengie', 'profiteur', 'guerre', 'taxer', 'superprofit', 'quils', 'investir', 'quasiment', 'entreprise', 'fossile', 'temps']",1
"['sciencesetavenirfrnature', 'crise', 'mondial', 'lier', 'guerre', 'ukrain', 'accélèr', 'transformation', 'dauter', 'rapide', 'léolien', 'solaire', 'géothermie', 'devenir', 'pétrol']",1
"['psychose', 'covid', 'coercition', 'vaccinal', 'psychose', 'climatique', 'escroquerie', 'propagand', 'antirusse', '3èm', 'guerre', 'mondial', 'cancel', 'culture', 'théorie', 'genr', 'propagand', 'occidental', 'étein', 'tv', 'recherche', 'moimême']",1
"['dossier', 'dépendre', 'article', 'profiter', 'mariusmihigo', 'attaque', 'utiliser', 'diversion', 'finir', 'contrat', 'minier', 'sicomine']",1
"['laménagement', 'territoire', 'grand', 'oublier', 'énergétiquequi', 'souvenir', 'ville', 'moyen', 'prôner', 'stern', 'calderon', 'méga', 'plan', 'ferroutage', 'sortir', 'poids', 'lourd', 'rout', 'projet', 'demploi', 'davenir', 'inaperçu']",1
"['justement', 'émission', 'baisser', 'concentrer', 'fortuner', 'savoir', 'peur', 'quu', 'creux', 'bullshit']",1
"['comprendre', 'déranger', 'lorganisme', 'public', 'charger', 'dévaluer', 'lapprovisionnement', 'métal', 'nécessaire', 'sonner', 'lalarme', 'pouvoir', 'vivre', 'déni', 'réaliter', 'simposerer', 'dellemêm']",1
"['plan', 'égoïste', 'chose', 'utiliser', 'mal', 'ressource', 'gaspill', 'appauvrir', 'malade', 'vouloir', 'continuer', 'pierreolivier', 'pineau', 'hecenergie']",1
"['joubliai', 'lobjectif']",1
"['faillite', 'lescroquerie', 'soidiser', 'allemand']",1
"['difficile', 'dassumer', 'lorigine', 'fiasco', 'appeler']",1
"['chine', 'leurope', 'bataill', 'aller', 'bataill', 'métal', 'pdg', 'groupe', 'minier', 'eramet', 'francetvinfofrreplayradio']",1
"['politique', 'chin', 'leurope', 'bataill', 'aller', 'bataill', 'métal', 'pdg', 'groupe', 'minier', 'eramet', 'anonymous', 'anonymousfrance', 'anondefranc', 'francetvinfofrreplayradio']",1
"['absence', 'stratégie', 'planification', 'répondre', 'gouvernement', 'successif', 'placer', 'edf', 'étau', 'edf', 'destruction', 'organiser', 'mediapart', 'mediapartfrjournaleconomi']",1
"['lhistoir', 'retiendra', 'guerre', 'marquer', 'tournant', 'devenir', 'question', 'souveraineté']",1
"['denispayr', 'financement', 'faiton', 'letat', 'déficit', 'pression', 'fiscal', 'élevé', 'mond', 'libraction']",1
"['tue', 'pose', 'lademe', 'ministère', 'santé', 'question', 'provoquer', 'silence', 'gêner', 'pollution', 'particule', 'fin', 'pm', 'provoquer', 'mort', 'france', 'lepointfrenvironnementle']",1
"['quun', 'lallemagne', 'besoin', 'quantité', 'considérable', 'dhydrogène', 'carbone', 'réussir', 'fine', 'bouche', 'rejeter', 'lhydrogène', 'carbone', 'issu', 'nucléaire', 'sens']",1
"['innovation', 'démarch', 'productif', 'newsafricanowcomcotedivoi']",1
"['opposez', 'crétin', 'inciter', 'chauffer', 'boi', 'mazout', 'voitur', 'essence', 'dépendre', 'réseau', 'merd']",1
"['second', 'arnaqu', 'mondialiste', 'davo', 'covid', 'arnaquer', 'consister', 'exploser', 'dette', 'tutell', 'banque', 'globaliste', 'final', 'poche']",1
"['phras', 'honteux', 'laccélération', 'procedur', 'nucléaire', 'débat', 'epr', 'penly', 'débattre', 'nucléaire', 'nécessiter']",1
"['engager', 'parc', 'véhicule', 'laboratoir', 'bauschlomb', 'réserve', 'moitié', 'renouvellement', 'annuel', 'véhicule', 'faible', 'émission', 'zcuio62pt', 'véhiculesélectrique', 'fleet', 'électrification']",1
"['bpworld', 'ralentit', 'pétrolier', 'pétrolier', 'destructeur', 'destructeur', 'pourtant', 'lieer', 'arrêter', 'dexploiter', 'combustible', 'fossile', 'bfmtvcomeconomieentrepri']",1
"['lennemi', 'bientôt', 'lauto', 'solo', 'jhamelredux', 'compagnie', 'jefffillion', 'gerrypizza', 'radiopiratelive', 'polqc', 'fuyez', 'podcast', 'intégral', 'pipedvideo8mhpapoioner']",1
"['besoin', 'énergie', 'carbone', 'eri', 'step', 'hydro', 'nuk', 'relever', 'défit', 'rejeter', 'solution', 'technique', 'viable', 'dogmatisme', 'stupide', 'criminel', 'regard', 'génération', 'futur', 'vivron', 'dc']",1
"['rêve', 'comprend', 'anglais', 'bp', 'shell', 'décider', 'ralentir', 'chose', 'triste', 'pleurer', 'suffire']",1
"['commandementsde', 'energetiqu', 'dogm', 'croyance', 'co2', 'tue', 'eolienne', 'sauver']",1
"['lallemagne', 'arrêter', 'dutiliser', 'charbon', 'compenser', 'lintermittence', 'démission', 'co2', 'pollution', 'atmosphérique', 'émettre', 'imposture', 'impliquer', 'ges']",1
"['ministresler', 'ministre', 'hauss', 'tarif', 'lélectricité', 'lier', 'prix', 'consommateur', 'demander', 'payer', 'éviter', 'coupure', 'équipe', 'champion', 'monde']",1
"['série', 'graphe', 'aller', 'jeter', 'coup', 'dœil']",1
"['lier', 'réform', 'fiscal', 'baiss', 'fiscalité', 'général', 'dogmatism', 'travail', 'taxer', 'belgique', 'dépense', 'public', 'haute', 'déplacer', 'fiscalité', 'garder', 'moyen', 'daction', 'guerre', 'v', 'maffier']",1
"['progrès', 'technologique', 'contrepointsorg20230213']",1
"['alarmiste', 'changement', 'climatique', 'crise', 'sil', 'crise', 'resultant', 'grand', 'penseur']",1
"['propagand', 'allemand', 'canal', 'arte', 'poste', 'ministèr', 'ofat', 'chercher', 'lerreur', 'bientôt', 'lhorreur']",1
"['véhicule', 'électrique', 'aurore', 'stephant', 'folie', 'ecolo', 'vrai', 'chiffre', 'pipedvideoshortswacszaqner', 'youtub']",1
"['mr', 'anti', 'ecologie', 'typ', 'crisper', 'daffabulation', 'detournement', 'cas', 'lhomm', 'demain', 'energétique', 'année', 'perdre']",1
"['mai', 'céter', 'mouvement', 'social', 'travail', 'mouvement', 'sociétal', 'dingo', 'foutre', 'gueul', 'retraite', 'cause', 'choix', 'gouvernement', 'écologique', 'urgent', 'cfdtberger', 'backseat']",1
"['écologique', 'x000d', 'x000d', 'm20minutesframpa4028980']",1
"['accueillai', 'alrousset', 'sarlat', 'signatur', 'contrat', 'territoir', 'région', 'nvelleaquitain', 'pperigordnoir', 'écologique', 'développement', 'économique', 'mobilité', 'tourisme', 'x000d', 'x000d', 'germinalpeiro', 'benoitsecrestat', 'jj2p', 'laurenceroued', 'philippenauch']",1
"['energie', 'écologique', 'rénovation', 'thermique', 'retrouver', 'intervention', 'audreylopezrn', 'budget', 'région', 'bourgognefranchecomt', 'x000d', 'x000d', 'plenbfc']",1
"['passage', 'drôle', 'besoin', 'impérieux', 'dinvestissemer', 'léducation', 'santé', 'écologique', 'mesurer', 'laspect', 'ultra', 'prioritairex000d', 'pardon', 'fressoz']",1
"['représenton', 'bio', 'fl', 'allégation', 'mensonger', 'type', 'pesticide', 'attaque', 'ad', 'hominem', 'hve', 'nopposon', 'démarche', 'agricole', 'solution', 'écologique']",1
"['accord', 'échec', 'plan', 'social', 'économique', 'ect', 'justice', 'social', 'écologique', 'entreprise', 'donner', 'action', 'concret', 'réel', 'sincère', 'changeon', 'cashinvestigation', 'cecileduflot']",1
"['barbara', 'pompili', 'coprésident', 'groupe', 'écologiste', 'élire', 'somme', 'démission', 'vert', 'compagne', 'christophe', 'porquier', 'frlinkedincominchristoph', 'viceprésident', 'région', 'picardie', 'membre', 'conseil', 'national', 'écologique']",1
"['dépenser', 'temps', 'lénergie', 'essayer', 'passer', 'réforme', 'français', 'faire', 'occuper', 'vrai', 'enjeux', 'x000d', 'écologiquex000d', 'réduction', 'inégalitésx000d', 'ramener', 'français', 'isoloir']",1
"['demain', 'seer', 'forag', 'géothermie', 'accéléron', 'écologique', 'socialex000d', 'x000d', 'réseau', 'géothermie', 'étendre', 'permettre', 'baiss', 'facture', 'foyer', 'infrastructure', 'permettre', 'également', 'économie', 'tonne', 'co2']",1
"['planification', 'écologique', 'ministre', 'écologique', 'présente', 'objectif', 'sobriété', 'baiss', 'prélèvement', 'eau', 'exister', 'buffly3jatopv', 'extraire', 'briefing', 'contexteenvi']",1
"['agence', 'écologique', 'déclarer', 'énergie', 'nucléaire', 'rejeter', 'co2', 'éolien', '6', 'gramme', 'kwh', 'nucléaire', '14', 'gramme', 'kwh', 'éolien']",1
"['nom', 'x000d', 'grive', 'signaler', 'quelisabeth', 'born', 'signer', 'arrêter', 'autoriser', 'masacr', 'glu', 'ministre', 'écologiquex000d', 'annulé', 'surler', 'veille', 'départ', 'ministèrela', 'classe']",1
"['service', 'territoire', 'signatur', 'contrat', 'relance', 'écologique', 'crte', 'cademayt', 'x000d', 'x000d', 'effort', 'faire', 'ensembl', 'aujourdhui', 'porter', 'effort', 'demain', 'thierry', 'suquet', 'préfet', 'mayotte', 'délégué', 'gouvernement']",1
"['service', 'territoire', 'signatur', 'contrat', 'relance', 'écologique', 'crt', 'cademayt']",1
"['visite', 'chantier', 'centre', 'aquatique', 'olympique', 'elisabethborn', 'olivierdussopt', 'x000d', 'loin', 'simple', 'équipemer', 'sportif', 'ouvrage', 'allie', 'prouess', 'technologique', 'écologique', 'habitant', 'seinesaintdenis', 'hériter', 'lissu', 'jeu']",1
"['chanvre', 'plant', 'coche', 'case', 'écologique', 'latribunefrentreprisesfin']",1
"['jusquà', 'fin', 'partageron', 'vidéo', 'semaine', 'projet', 'présenter', 'réalisation', 'regroupement', 'écoquartiers', 'commencer', 'foir', 'lemploi', 'écologique', 'fetex000d', 'fbwatchijucpaice0', 'facebookwatch']",1
"['changer', 'spichopate', 'écologiqueil', 'sûrement', 'plan', 'soumettr', 'françaisne', 'confiance', 'ordur']",1
"['change', 'chose', 'arriver', 'atteindre', 'objectif', 'matière', 'écologique', 'avertir', 'chef', 'etat', 'vidéo', 'publier', 'samedi', 'bitly408snpu']",1
"['climat', 'monstrueux', 'écologique', 'demmanuelmacron']",1
"['chanvre', 'plant', 'coche', 'caser', 'écologique', 'buffly3wdllgm']",1
"['france', 'conseil', 'national', 'refondation', 'conseil', 'planification', 'écologique', 'écologique', 'social', 'ben', 'dire', 'laver', 'faite']",1
"['environmer', 'x000d', 'jeunesse', 'saisit', 'réagir', 'écologique', 'x000d', 'x000d', 'sens', 'anestap', 'travailler', 'inclure', 'formation', 'staps', 'utiliser', 'sport', 'outil', 'sensibilisation', 'x000d', 'x000d', 'combat', 'commencer']",1
"['projet', 'loi', 'industrie', 'verte', 'passer', 'inaperçu', 'tourmente', 'justement', 'contester', 'réforme', 'retraitesx000d', 'pourtant', 'gouvernement', 'tromper', 'recette', 'permettre', 'reprendre', 'industrie', 'écologiquex000d', 'alternativeseconomiquesfr']",1
"['ville', 'quimperlé', 'souhaiter', 'requalifier', 'ancien', 'fonderie', 'rivièr', 'projet', 'renaturation', 'inscrit', 'action', 'contrat', 'relance', 'ecologiqu', 'crte', 'prévoir', 'consulter', 'population', 'connaître', 'besoin', 'enviesx000d', 'cmquimperler']",1
"['facile', 'tenter', 'chercher', 'maintenir', 'système', 'détrimer', 'lenvironnement', 'damorcer', 'profondeur', 'écologique', 'luex000d', 'x000d', 'tort', 'voit', 'court', 'terme', 'système', 'évoluer', 'perdurer']",1
"['itaq', 'soutenir', 'étudiant', 'étudiant', 'agir', 'climat', 'écologique', 'acte', 'agroquebecquebeclitaqsout', 'mapaquebec', 'andrelamontagn2', 'fraqreleve', 'itaqofficiel', 'alimentsduqc', 'economiequebec', 'aishaissa', 'conseiltaq', 'upaqc', 'mcaronupa', 'ssaintecroixcaq']",1
"['rappeler', 'écologique', 'impliquer', 'investissement', 'massif', 'abolir', 'pauvreter', 'mal', 'logement', 'maladie', 'etcsauf', 'nécessit', 'effort', 'productif', 'travail', 'problèm', 'solution']",1
"['daprès', 'ministèr', 'écologique', 'pollution', 'bille', 'plastique', 'représenter', 'léquivalent', 'milliard', 'bouteille', 'plastique', 'jeter', 'lenvironnement']",1
"['eric', 'faute', 'macron', 'rer', 'financer', 'hauteur', 'milliard', 'deuro', 'mois', 'ecologiqu', 'super']",1
"['réorienter', 'milliard', 'armemer', 'hôpital', 'retraite', 'écologique', 'revenir', 'ruiner', 'économie']",1
"['fin', 'disgrâce', 'nucléaire', 'x000d', 'thierrybro', 'enseigner', 'science', 'po', 'expert', 'énergie', 'imaginer', 'écologique', 'nucléaire', 'complètement', 'aberrer', 'x000d', 'f24my9capt', 'france24']",1
"['arriver', 'moment', 'foncier', 'transmettre', 'génération', 'côté', 'écologique', 'inciter', 'limiter', 'laffectation', 'foncier', 'construction', 'zan']",1
"['toutou', 'têt', 'lénergéticen', 'amener', 'écologique', 'vouer', 'ruine', 'x000d', 'financier', 'priver', 'installer', 'vert', 'produit', 'coûter', 'peau', 'x000d']",1
"['elisabeth', 'born', 'membre', 'sect', 'forum', 'économique', 'mondial', 'born', 'morveux', 'macron', 'adepte', 'klau', 'schwab', 'führer', 'détruire', 'france', 'écologique', 'écologique', 'foutais']",1
"['cadre', 'politique', 'faveur', 'écologique', 'lutte', 'gaspillage', 'impression', 'ticket', 'caisse', 'carte', 'bancaire', 'bon', 'achat', 'systématique', 'x000d', 'x000d', 'ticketdecaisse', 'gaspillage', 'ecolog', 'moninfolienlinkr4kyrb4']",1
"['pari', 'difficile', 'écologique', 'muser', 'timeoutfrparisactualite']",1
"['détruire', 'solidarité', 'inter', 'intrer', 'generationell', 'contribuer', 'lemballement', 'financier', 'léconomie', 'obligatoire', 'croissance', 'perpétuel', 'incompatible', 'écologique', 'financer', 'retraite', 'rente', 'antisocial', 'immoral']",1
"['larméem', 'macron', 'écologique', 'larmé', 'discour', 'x000d', 'falloir', 'trier', 'déchet', 'gar', 'rouler', 'vite', 'combat', 'réduire', 'consommation']",1
"['écologique', 'grenobl']",1
"['écologique', 'synonyme', 'énorme', 'profit', 'caste', 'privation', 'peuple', 'résoudre', 'aucunement', 'problème', 'majeursx000d', 'presse', 'mainstream', 'nouveau', 'complice', 'coupable', 'désinformation', 'détourner', 'attention']",1
"['vien', 'découvrir', 'lecole', 'écologique', 'ecoletransitionue', 'proposer', 'jeune', 'français', 'former', 'gratuitement', 'agriculture', 'urbain', 'alimentation', 'sain', 'réparation', 'vélosx000d', 'antidote', 'dépression', 'canapéécran', 'x000d']",1
"['olaf', 'scholz', 'emmanuel', 'bmacronb', 'œuvre', 'plan', 'd39investissement', 'macron', 'maintenir', 'l39europe', 'course', 'écologique', 'contrebalancer', 'poids', 'chin', 'france', 'l39allemagne', 'devoirnbsp']",1
"['arrêter', 'écologique', 'train', 'tuer', 'boulanger', 'citer', 'queux']",1
"['petit', 'manœuvre', 'médiocre', 'tenter', 'retourner', 'situation', 'difficile', 'bio', 'genre', 'démarcher', 'conduire', 'affrontement', 'inutile', 'terrain', 'écologique', 'agrigouv', 'interfel']",1
"['déplorable', 'falloir', 'passer', 'couruepresse', 'gouvernementfr', 'résoudre', 'interdir', 'néonicotinoïde', 'condamnation', 'multiplier', 'lelysee', 'montrer', 'incapacité', 'assurer', 'écologique', 'francex000d', '20minutesfrplanete4020208']",1
"['valider', 'lars', 'hôpital', 'obligé', 'dembaucher', 'directeur', 'écologique']",1
"['écologique', 'temps', 'marsh', 'retirer', 'désastreux', 'projet', 'eacop', 'lemondefr', 'lemondefrideesarticle202']",1
"['basez', 'postuler', 'écologique', 'fonctionner', 'société', 'fabriquer', 'central', 'uniquement', 'partir', 'nrj', 'central', 'nucsoléol', 'preuve', 'développement', 'baisser', 'émission', 'c02']",1
"['que', 'empêcher', 'jeune', 'connaître', 'code', 'route', 'rouler', 'route', 'accord', 'vide', 'juridique', 'écologique', 'peutêtr', 'loin', 'correctement', 'encadrer', 'partage', 'voiture', 'vélo', 'danger']",1
"['enquête', 'dur', 'décarboner', 'ciment', 'produire', 'polluant', 'construction', 'btp', 'loire', 'écologique', 'ouestfrance', 'ouestfrancefreconomiecon']",1
"['gard', 'écologique', 'écolier', 'planter', 'arbre', 'agriculteur', 'voisin', 'actufrplanetegardtransit']",1
"['Monsieur', 'bayrou', 'petit', 'jeu', 'classe', 'politique', 'ensembl', 'perdant', 'français', 'lenjeu', 'écologique', 'génération', 'futur', 'malheureusement', 'classe', 'politique', 'considérer', 'inéluctable']",1
"['22x000d', 'osezvou', 'parti', 'priorité', 'leducation', 'santé', 'ecologiqu', 'bilan', 'projet', 'désastreux', 'menez', 'x000d', 'macronnousprendpourdescon', 'reformedesretraite', 'renuisance']",1
"['roche', 'syon', 'commission', 'municipal', 'remanier', 'écologique', 'disparaitx000d', 'mauver', 'signal', 'ville', 'multiplier', 'appel', 'écologique', 'ouest', 'france', 'engager', 'charte', 'journalisme', 'niveau', 'enjeu', 'écologique']",1
"['lai', 'acheter', 'amie', 'x000d', 'portée', 'oeil', 'citoyensx000d', 'impossiblex000d', 'reproche', 'essentiel', 'perso', 'écologique', 'lerreur', 'dautre', 'preuvex000d', 'lesoufflecestmavieunblogfr']",1
"['manqu', 'boulot', 'arrêter', 'regarder', 'autour', 'écologique', 'population', 'viellissant', 'norme', 'constructionsrénovation', 'imposant', 'matériau', 'procédé', 'technique', 'recherche', 'technologie']",1
"['vaon', 'payer', 'écologique', 'nécessaire']",1
"['arrange', 'lire', 'guerre', 'sert', 'écologique', 'appauvrir']",1
"['coupe', 'france', 'potager', 'accélérer', 'écologique', 'main', 'terre', 'libe', 'fannyagostini', 'hblande', 'laclasselesami', 'landestini', 'liberationfrlifestylecoup']",1
"['réforme', 'retraite', 'coût', 'écologique', 'porter', 'travail', 'lemondefrideesarticle202', 'ecologie']",1
"['français', 'opposer', 'éolien', 'born', 'passer', 'loi', 'accélération', 'écologique', 'réduire', 'flux', 'migratoire', 'macron', 'pouss', 'loi', 'accélérer', 'flux', 'métier', 'tension', 'démocratie']",1
"['antonio', 'financer', 'écologique', 'voyon', 'x000d', 'antonioguterre', 'keep', 'smilingit', 'better', 'way', 'finance', 'ecological', 'said', 'written', 'oil', 'companie']",1
"['écologique', 'jentend', 'construire', 'epr', 'relancer', 'astrid', 'diable', 'allemand', 'vert']",1
"['inviter', 'grand', 'témoin', 'uhfp', 'analogiesdifférence', 'numérique', 'écologique', 'grand', 'différence', 'monde', 'dominer', 'peur', 'doute', 'vérité', 'sciencex000d', 'ligne', 'partir', 'x000d', 'x000d', 'lnkdinex4tqarc']",1
"['commencer', 'taxation', 'richissime', 'groupe', 'pétrolier', 'mettre', 'poche', 'redistribuer', 'actionnaire', 'pognon', 'dingue', 'moin', 'servir', 'écologique']",1
"['xlvision', 'excelia', 'certifier', 'attestation', 'diplôme', 'lensembl', 'programme', 'blockchain', 'répondre', 'également', 'engagement', 'écologiquex000d', 'x000d', 'lire', 'article', 'x000d', 'exceliagroupfraproposde']",1
"['jadore', 'titre', 'donne', 'pantin', 'réseau', 'social', 'média', 'ministr', 'déléguer', 'auprès', 'ministre', 'écologique', 'cohésion', 'territoire', 'charger', 'transportsx000d', 'bref', 'simple', 'porteparole', 'x000d', 'coluche']",1
"['arreter', 'gonfler', 'planification', 'ecologiqu', 'ecologique', 'decouverte', 'innovation', 'technologique', 'majeur', 'dugland', 'x000d', 'rer', 'bol', 'petit', 'diktat', 'moralisateur', 'ambier', 'gogo', 'encourager']",1
"['demainx000d', 'x000d', 'clément', 'beaune', 'cbeaun', 'ministre', 'déléguer', 'auprès', 'ministre', 'écologique', 'cohésion', 'territoire', 'charger', 'transport', 'linvité', 'dadrien', 'gindr', 'agindre', 'partir', '8h30x000d', 'x000d', 'lesmatinslci']",1
"['moyen', 'financier', 'écologique', 'retraite', 'réform', 'retraite', 'obéir', 'bruxelle', 'rue', 'réforme', 'socialement', 'injuste']",1
"['nouveau', 'journée', 'nouveau', 'attaque', 'navrant', 'écolo', 'écolo', 'position', 'pronucléairex000d', 'navez', 'dautre', 'chose', 'vie', 'saborder', 'question', 'écologique']",1
"['empreintecarbone', 'aujourdhui', 'session', 'sensibilisation', 'agent', 'mairie', 'secteur', 'enjeux', 'climatique', 'écologique', 'ekodev', 'défi', 'environnemental']",1
"['département', 'refair', 'rd920', 'réunion', 'public', 'soir', 'bagneu', 'questionner', 'sincérité', 'démarch', 'écologique', 'présentée', 'axe', 'directeur', 'couper', 'arbre', 'replanter', 'inacceptable', 'jour']",1
